año,genres,horas
2016,Spectacle fighter,4516.283333333333
2015,Spectacle fighter,3964.1833333333334
2006,Spectacle fighter,1112.9166666666667
2012,Spectacle fighter,722.6333333333333
2015,Spelling,284.3333333333333
2014,Spelling,284.1333333333333
2016,Spelling,2.3
2015,Split Screen,591507.7666666666
2011,Split Screen,246502.58333333334
2013,Split Screen,48078.28333333333
2007,Split Screen,10936.199999999999
2014,Split Screen,10109.266666666666
2012,Split Screen,9019.583333333334
2010,Split Screen,3213.133333333333
2016,Split Screen,2304.0833333333335
2001,Split Screen,972.55
2002,Split Screen,606.0333333333333
2015,Sports,591507.7666666666
2016,Sports,53728.083333333336
2009,Sports,35220.36666666667
2012,Sports,32970.916666666664
2010,Sports,32366.666666666668
2013,Sports,29987.016666666666
2014,Sports,21435.266666666666
2011,Sports,8207.883333333333
2007,Sports,7200.833333333333
2008,Sports,1584.2833333333333
2005,Sports,1079.1666666666665
2017,Sports,1049.65
1995,Sports,516.7333333333333
2006,Sports,153.04999999999998
2005,Star Wars,87431.86666666667
2003,Star Wars,47769.85
2006,Star Wars,31794.616666666665
2009,Star Wars,11678.266666666666
2010,Star Wars,6961.65
2011,Star Wars,5431.483333333334
2016,Star Wars,1474.2
1997,Star Wars,1153.75
1995,Star Wars,1132.6499999999999
2002,Star Wars,1099.15
2001,Star Wars,457.68333333333334
1998,Star Wars,412.4
1999,Star Wars,76.63333333333334
1994,Star Wars,64.39999999999999
1993,Star Wars,1.05
2012,Stealth,200963.75
2011,Stealth,148275.21666666667
2015,Stealth,136261.76666666666
2014,Stealth,103635.15
2016,Stealth,91756.93333333333
2013,Stealth,89610.66666666667
2010,Stealth,52990.933333333334
2006,Stealth,20965.55
2008,Stealth,19531.266666666666
2007,Stealth,15427.683333333332
2009,Stealth,12417.3
2004,Stealth,9864.933333333332
2000,Stealth,9431.216666666667
2005,Stealth,3048.05
2002,Stealth,2676.15
1998,Stealth,2533.0833333333335
2001,Stealth,1708.6333333333332
2003,Stealth,1310.4833333333333
2017,Stealth,765.75
1999,Stealth,171.73333333333332
1991,Stealth,2.3999999999999995
2014,Steam Machine,226.78333333333333
2016,Steam Machine,0.3499999999999999
2012,Steampunk,150143.55
2013,Steampunk,125800.08333333333
2007,Steampunk,44692.71666666667
2009,Steampunk,29174.45
2010,Steampunk,24265.333333333332
2014,Steampunk,19838.216666666667
2015,Steampunk,8560.316666666666
2004,Steampunk,2272.983333333333
2016,Steampunk,2100.35
1998,Steampunk,1601.05
2011,Steampunk,1228.7166666666667
2002,Steampunk,954.0166666666667
2000,Steampunk,913.3166666666666
1997,Steampunk,278.81666666666666
1993,Steampunk,164.03333333333333
2015,Story Rich,746381.55
2010,Story Rich,567138.4333333333
2011,Story Rich,436019.8333333333
2012,Story Rich,238732.98333333334
2004,Story Rich,178657.8
2016,Story Rich,158207.95
2013,Story Rich,125800.08333333333
2014,Story Rich,125517.18333333333
2009,Story Rich,100427.33333333333
2007,Story Rich,86267.4
2005,Story Rich,52993.73333333333
2008,Story Rich,47802.01666666666
2003,Story Rich,47769.85
1998,Story Rich,44182.433333333334
2006,Story Rich,32680.816666666666
2017,Story Rich,27656.5
2002,Story Rich,26545.816666666666
1999,Story Rich,16008.733333333334
2000,Story Rich,9431.216666666667
2001,Story Rich,7280.633333333333
1996,Story Rich,494.4166666666667
1997,Story Rich,278.81666666666666
1993,Story Rich,177.11666666666665
1995,Story Rich,139.46666666666667
1989,Story Rich,10.116666666666665
2012,Strategy,12931978.733333332
2004,Strategy,1855245.1
2010,Strategy,1353123.4833333334
2013,Strategy,1102729.7333333334
2015,Strategy,549798.65
2011,Strategy,436019.8333333333
2017,Strategy,385618.45
2000,Strategy,285130.9666666667
2016,Strategy,231840.55
2014,Strategy,186695.6
2009,Strategy,164133.28333333333
2003,Strategy,94937.46666666666
2005,Strategy,87431.86666666667
2007,Strategy,86267.4
2006,Strategy,83949.88333333333
2008,Strategy,60785.98333333333
2001,Strategy,8425.616666666667
1999,Strategy,4781.633333333333
1993,Strategy,3047.7166666666667
2002,Strategy,2935.55
1997,Strategy,1160.6333333333334
1995,Strategy,830.6
1998,Strategy,530.0
1988,Strategy,232.7
1996,Strategy,117.91666666666667
1989,Strategy,84.73333333333335
1994,Strategy,22.666666666666664
1990,Strategy,0.9999999999999998
2014,Strategy RPG,15569.083333333334
2013,Strategy RPG,2705.6833333333334
2012,Strategy RPG,1936.9166666666667
2016,Strategy RPG,1883.25
2015,Strategy RPG,1298.65
2010,Strategy RPG,688.7333333333333
2017,Strategy RPG,168.36666666666667
2011,Strategy RPG,83.63333333333334
2012,Stylized,1323700.3666666667
2009,Stylized,47558.5
2006,Stylized,17182.45
2013,Stylized,13517.583333333334
2004,Stylized,6871.766666666666
2008,Stylized,4872.0
2014,Stylized,2741.55
2015,Stylized,2210.1666666666665
2010,Stylized,904.7666666666667
2016,Stylized,411.43333333333334
2017,Stylized,107.06666666666666
2013,Superhero,207792.88333333333
2012,Superhero,87004.56666666667
2016,Superhero,53728.083333333336
2010,Superhero,46731.61666666667
2015,Superhero,34413.166666666664
2009,Superhero,33590.8
2014,Superhero,9301.433333333332
2008,Superhero,2809.1
2002,Superhero,564.8833333333333
2005,Superhero,215.63333333333333
2017,Supernatural,27656.5
2012,Supernatural,16552.266666666666
2004,Supernatural,9864.933333333332
2014,Supernatural,6779.05
2001,Supernatural,1708.6333333333332
2015,Supernatural,1139.1666666666667
2016,Supernatural,427.3833333333333
1999,Supernatural,162.96666666666667
2008,Supernatural,158.18333333333334
2002,Supernatural,13.866666666666665
2012,Surreal,44311.36666666667
2013,Surreal,25203.683333333334
2005,Surreal,16296.816666666666
2011,Surreal,14160.433333333332
2008,Surreal,4251.233333333334
2016,Surreal,2968.95
2014,Surreal,2741.55
2009,Surreal,2171.5833333333335
2015,Surreal,1390.8833333333332
1996,Surreal,494.4166666666667
2000,Surreal,257.7833333333333
1993,Surreal,164.03333333333333
2017,Surreal,57.08333333333333
1998,Surreal,21.78333333333333
2011,Survival,2549960.7333333334
2004,Survival,1855245.1
2009,Survival,1686523.5999999999
2013,Survival,1335168.9166666667
2017,Survival,838899.6166666667
2015,Survival,746381.55
2010,Survival,567138.4333333333
2016,Survival,462638.48333333334
2012,Survival,331505.0833333333
2000,Survival,285130.9666666667
2008,Survival,216634.36666666667
2014,Survival,97147.35
2006,Survival,17182.45
2007,Survival,16271.716666666667
1999,Survival,4565.616666666667
2003,Survival,1029.6
2005,Survival,185.91666666666666
2001,Survival,82.75
2009,Survival Horror,1686523.5999999999
2013,Survival Horror,1335168.9166666667
2016,Survival Horror,160197.05
2011,Survival Horror,130564.66666666667
2015,Survival Horror,113193.88333333333
2014,Survival Horror,97147.35
2010,Survival Horror,24399.783333333333
2012,Survival Horror,16552.266666666666
2007,Survival Horror,16271.716666666667
2008,Survival Horror,15479.5
2017,Survival Horror,12392.033333333333
2005,Survival Horror,5765.733333333334
1999,Survival Horror,4565.616666666667
2004,Survival Horror,3250.4166666666665
2003,Survival Horror,1029.6
2000,Survival Horror,836.65
2006,Survival Horror,755.0500000000001
1996,Survival Horror,161.9333333333333
2012,Swordplay,311055.8
2003,Swordplay,21858.733333333334
2013,Swordplay,16603.15
2014,Swordplay,14720.066666666666
2010,Swordplay,10161.05
2006,Swordplay,7358.299999999999
2015,Swordplay,1113.15
2016,Swordplay,991.5833333333334
2005,Swordplay,318.4
2017,Swordplay,107.06666666666666
2012,Tactical,12931978.733333332
2004,Tactical,1855245.1
2009,Tactical,1686523.5999999999
2010,Tactical,1353123.4833333334
2013,Tactical,1102729.7333333334
2000,Tactical,285130.9666666667
2016,Tactical,231840.55
2008,Tactical,216634.36666666667
2014,Tactical,186695.6
2015,Tactical,165073.51666666666
2011,Tactical,152571.03333333333
2003,Tactical,94937.46666666666
2005,Tactical,87431.86666666667
2006,Tactical,83949.88333333333
1997,Tactical,5970.583333333333
1993,Tactical,3047.7166666666667
2002,Tactical,2935.55
2001,Tactical,1423.6333333333332
2017,Tactical,1411.1166666666668
2007,Tactical,1390.3833333333334
1995,Tactical,830.6
1998,Tactical,530.0
1999,Tactical,171.73333333333332
1994,Tactical,17.15
2014,Tactical RPG,15569.083333333334
2015,Tactical RPG,12564.0
2008,Tactical RPG,4109.216666666666
2013,Tactical RPG,2705.6833333333334
2012,Tactical RPG,1936.9166666666667
2016,Tactical RPG,1883.25
2001,Tactical RPG,1423.6333333333332
2004,Tactical RPG,457.81666666666666
2011,Tactical RPG,83.63333333333334
1994,Tactical RPG,17.15
2017,Tactical RPG,0.9
2013,Tanks,190388.68333333332
2011,Tanks,152571.03333333333
2008,Tanks,124493.63333333333
2014,Tanks,38343.1
2006,Tanks,33090.01666666667
2015,Tanks,20428.9
2012,Tanks,2582.3166666666666
2017,Tanks,301.26666666666665
2016,Tanks,259.03333333333336
2007,Tanks,148.2
2010,Tanks,146.78333333333333
2003,Tanks,24.949999999999996
1999,Tanks,0.4333333333333331
2012,Team-Based,12931978.733333332
2004,Team-Based,1855245.1
2009,Team-Based,1686523.5999999999
2013,Team-Based,1102729.7333333334
2010,Team-Based,665186.8333333334
2015,Team-Based,591507.7666666666
2000,Team-Based,285130.9666666667
2008,Team-Based,216634.36666666667
2014,Team-Based,186695.6
2011,Team-Based,152571.03333333333
2016,Team-Based,120874.53333333333
2006,Team-Based,33090.01666666667
1999,Team-Based,16008.733333333334
2003,Team-Based,12606.25
2005,Team-Based,10978.35
2007,Team-Based,10936.199999999999
2017,Team-Based,220.56666666666666
2015,Text-Based,5180.716666666667
2013,Text-Based,720.5666666666666
2014,Text-Based,643.1666666666666
2012,Text-Based,462.3333333333333
2011,Text-Based,185.61666666666667
2016,Text-Based,66.58333333333333
2017,Text-Based,0.4
2013,Third Person,2045447.55
2015,Third Person,981438.0166666666
2010,Third Person,665186.8333333334
2011,Third Person,405461.0
2012,Third Person,311055.8
2014,Third Person,164287.43333333332
2016,Third Person,158207.95
2009,Third Person,95066.31666666667
2005,Third Person,87431.86666666667
2007,Third Person,85531.53333333333
2017,Third Person,61842.049999999996
2008,Third Person,47802.01666666666
2003,Third Person,47769.85
2002,Third Person,26545.816666666666
2006,Third Person,22480.983333333334
2004,Third Person,9864.933333333332
2001,Third Person,4695.983333333334
2000,Third Person,1332.5666666666666
1997,Third Person,1153.75
1998,Third Person,412.4
1992,Third Person,282.93333333333334
1988,Third Person,266.68333333333334
1999,Third Person,162.96666666666667
1995,Third Person,139.46666666666667
1990,Third Person,71.71666666666667
1989,Third Person,60.0
1991,Third Person,2.7666666666666666
2013,Third-Person Shooter,2045447.55
2015,Third-Person Shooter,981438.0166666666
2011,Third-Person Shooter,405461.0
2017,Third-Person Shooter,385618.45
2010,Third-Person Shooter,222636.15
2014,Third-Person Shooter,122103.75
2012,Third-Person Shooter,93214.71666666666
2016,Third-Person Shooter,91756.93333333333
2005,Third-Person Shooter,87431.86666666667
2009,Third-Person Shooter,53842.549999999996
2008,Third-Person Shooter,47802.01666666666
2003,Third-Person Shooter,21858.733333333334
2006,Third-Person Shooter,20965.55
2002,Third-Person Shooter,5050.45
2001,Third-Person Shooter,4695.983333333334
2007,Third-Person Shooter,1662.4166666666667
2000,Third-Person Shooter,1332.5666666666666
1999,Third-Person Shooter,15.616666666666667
1997,Third-Person Shooter,5.366666666666666
2012,Thriller,16552.266666666666
2016,Thriller,3784.483333333333
2014,Thriller,1688.5666666666666
2013,Thriller,600.75
2015,Thriller,122.15
2009,Time Attack,47558.5
2010,Time Attack,40425.816666666666
2013,Time Attack,9455.983333333334
2011,Time Attack,5058.633333333333
2008,Time Attack,4878.116666666667
2012,Time Attack,3145.9333333333334
2014,Time Attack,409.75
2015,Time Attack,97.63333333333333
2017,Time Attack,79.91666666666667
2016,Time Attack,16.95
2015,Time Manipulation,28282.566666666666
2009,Time Manipulation,5707.266666666666
2016,Time Manipulation,5555.466666666666
2012,Time Manipulation,4931.5
2003,Time Manipulation,1044.7166666666667
2004,Time Manipulation,664.1
2007,Time Manipulation,635.1833333333333
2014,Time Manipulation,584.3666666666667
2005,Time Manipulation,507.59999999999997
2010,Time Manipulation,378.75
2011,Time Manipulation,67.3
2013,Time Travel,125800.08333333333
2015,Time Travel,48660.51666666666
2011,Time Travel,12141.1
2009,Time Travel,5707.266666666666
2014,Time Travel,4336.816666666667
2010,Time Travel,1667.4666666666667
2003,Time Travel,1044.7166666666667
2012,Time Travel,957.8833333333333
2004,Time Travel,664.1
2007,Time Travel,635.1833333333333
2005,Time Travel,507.59999999999997
2016,Time Travel,182.2
2001,Time Travel,136.16666666666666
1997,Time Travel,25.349999999999998
2017,Time Travel,0.4
2011,Top-Down,270164.56666666665
2015,Top-Down,154695.98333333334
2012,Top-Down,44311.36666666667
2013,Top-Down,22730.733333333334
2014,Top-Down,18216.816666666666
2010,Top-Down,4756.916666666667
2016,Top-Down,3108.483333333333
2006,Top-Down,1572.2833333333333
2009,Top-Down,1229.3666666666666
2005,Top-Down,1025.0666666666666
2007,Top-Down,954.0166666666667
2003,Top-Down,158.6
2017,Top-Down,11.416666666666666
1998,Top-Down,8.866666666666665
2012,Top-Down Shooter,44311.36666666667
2015,Top-Down Shooter,31449.433333333334
2016,Top-Down Shooter,22062.766666666666
2014,Top-Down Shooter,5034.65
2010,Top-Down Shooter,4756.916666666667
2013,Top-Down Shooter,3569.883333333333
2006,Top-Down Shooter,1572.2833333333333
2007,Top-Down Shooter,954.0166666666667
1997,Top-Down Shooter,880.8
2011,Top-Down Shooter,824.4333333333333
2009,Top-Down Shooter,423.48333333333335
2003,Top-Down Shooter,77.7
2017,Top-Down Shooter,11.416666666666666
2010,Touch-Friendly,1353123.4833333334
2015,Touch-Friendly,549798.65
2009,Touch-Friendly,57496.9
2013,Touch-Friendly,56105.5
2008,Touch-Friendly,20574.616666666665
2012,Touch-Friendly,13740.983333333334
2014,Touch-Friendly,10109.266666666666
2011,Touch-Friendly,6821.766666666666
2007,Touch-Friendly,2133.633333333333
2016,Touch-Friendly,27.78333333333333
2000,Tower Defense,285130.9666666667
2011,Tower Defense,246502.58333333334
2012,Tower Defense,70827.08333333333
2017,Tower Defense,61842.049999999996
2009,Tower Defense,57496.9
2016,Tower Defense,51272.98333333333
2015,Tower Defense,48660.51666666666
2013,Tower Defense,40654.36666666667
2008,Tower Defense,20574.616666666665
2014,Tower Defense,12171.666666666666
2001,Tower Defense,3113.9333333333334
2010,Tower Defense,2187.333333333333
2007,Tower Defense,126.58333333333334
2013,TrackIR,1102729.7333333334
2009,TrackIR,22462.483333333334
2011,TrackIR,9600.733333333334
2006,TrackIR,3213.45
2008,TrackIR,2907.0333333333333
2012,TrackIR,1219.6666666666667
2015,TrackIR,123.55
2012,Trading,12931978.733333332
2008,Trading,11287.6
2011,Trading,9600.733333333334
2005,Trading,7135.016666666666
2013,Trading,5311.933333333333
2015,Trading,4228.0
2010,Trading,3794.85
2016,Trading,2722.45
2006,Trading,1456.5166666666667
2003,Trading,835.5333333333333
2004,Trading,617.0
2009,Trading,450.81666666666666
1999,Trading,231.86666666666665
2014,Trading,138.28333333333333
2001,Trading,33.61666666666667
2013,Trading Card Game,30366.233333333334
2012,Trading Card Game,24865.433333333334
2015,Trading Card Game,22621.63333333333
2011,Trading Card Game,15567.05
2014,Trading Card Game,10100.866666666667
2016,Trading Card Game,4457.583333333333
2017,Trading Card Game,1513.5833333333333
2001,Trading Card Game,2.349999999999999
2016,Trains,51272.98333333333
2009,Trains,22462.483333333334
2013,Trains,5041.483333333334
2015,Trains,3658.983333333333
2006,Trains,3566.0
2011,Trains,2897.4666666666667
2014,Trains,2348.95
2012,Trains,2269.9
2004,Trains,258.7833333333333
2003,Trains,256.51666666666665
2017,Trains,94.75
2010,Trains,75.99999999999999
2008,Trains,31.016666666666666
1998,Trains,13.716666666666665
2013,Transhumanism,41467.916666666664
2016,Transhumanism,12575.683333333332
2012,Transhumanism,2081.45
2014,Transhumanism,1157.9666666666667
2004,Transhumanism,668.6833333333333
2007,Transhumanism,126.58333333333334
2010,Turn-Based,1353123.4833333334
2013,Turn-Based,292714.8
2012,Turn-Based,247720.0
2009,Turn-Based,164133.28333333333
2016,Turn-Based,84233.78333333333
2006,Turn-Based,83949.88333333333
2015,Turn-Based,66600.76666666666
2014,Turn-Based,55462.36666666667
2004,Turn-Based,50131.7
2003,Turn-Based,47769.85
2005,Turn-Based,40182.9
2011,Turn-Based,25266.433333333334
2007,Turn-Based,15527.133333333333
2001,Turn-Based,8425.616666666667
1998,Turn-Based,6303.133333333333
1997,Turn-Based,5970.583333333333
1999,Turn-Based,4781.633333333333
2008,Turn-Based,4109.216666666666
1993,Turn-Based,3047.7166666666667
2017,Turn-Based,1513.5833333333333
1995,Turn-Based,830.6
1988,Turn-Based,232.7
1996,Turn-Based,117.91666666666667
1994,Turn-Based,17.15
2000,Turn-Based,7.366666666666666
2005,Turn-Based Combat,40182.9
2016,Turn-Based Combat,33993.55
2015,Turn-Based Combat,16081.2
2014,Turn-Based Combat,13917.25
1998,Turn-Based Combat,6303.133333333333
1997,Turn-Based Combat,5970.583333333333
2008,Turn-Based Combat,4109.216666666666
2013,Turn-Based Combat,4107.5
2011,Turn-Based Combat,3674.7
2017,Turn-Based Combat,1411.1166666666668
2012,Turn-Based Combat,1024.6166666666666
2001,Turn-Based Combat,363.5
2006,Turn-Based Combat,81.15
2003,Turn-Based Combat,56.55
2010,Turn-Based Strategy,1353123.4833333334
2013,Turn-Based Strategy,292714.8
2012,Turn-Based Strategy,247720.0
2009,Turn-Based Strategy,164133.28333333333
2016,Turn-Based Strategy,84233.78333333333
2006,Turn-Based Strategy,83949.88333333333
2015,Turn-Based Strategy,66600.76666666666
2014,Turn-Based Strategy,55462.36666666667
2004,Turn-Based Strategy,50131.7
2011,Turn-Based Strategy,25266.433333333334
2007,Turn-Based Strategy,15527.133333333333
2005,Turn-Based Strategy,12058.75
2001,Turn-Based Strategy,8425.616666666667
1999,Turn-Based Strategy,4781.633333333333
2008,Turn-Based Strategy,4109.216666666666
1993,Turn-Based Strategy,3047.7166666666667
2017,Turn-Based Strategy,1513.5833333333333
1997,Turn-Based Strategy,1160.6333333333334
1995,Turn-Based Strategy,830.6
2000,Turn-Based Strategy,410.15
2002,Turn-Based Strategy,174.33333333333331
2003,Turn-Based Strategy,99.61666666666666
1994,Turn-Based Strategy,22.666666666666664
1996,Turn-Based Strategy,21.216666666666665
2013,Turn-Based Tactics,292714.8
2012,Turn-Based Tactics,247720.0
2009,Turn-Based Tactics,164133.28333333333
2010,Turn-Based Tactics,94389.58333333333
2016,Turn-Based Tactics,84233.78333333333
2015,Turn-Based Tactics,12564.0
2014,Turn-Based Tactics,7420.866666666667
1993,Turn-Based Tactics,3047.7166666666667
2001,Turn-Based Tactics,1423.6333333333332
2017,Turn-Based Tactics,1411.1166666666668
1995,Turn-Based Tactics,830.6
2004,Turn-Based Tactics,457.81666666666666
2007,Turn-Based Tactics,117.96666666666667
2011,Turn-Based Tactics,83.63333333333334
2003,Turn-Based Tactics,65.63333333333333
1994,Turn-Based Tactics,17.15
2014,Tutorial,188.4333333333333
2014,Twin Stick Shooter,425255.8
2011,Twin Stick Shooter,34181.65
2015,Twin Stick Shooter,31449.433333333334
2016,Twin Stick Shooter,22062.766666666666
2010,Twin Stick Shooter,8179.633333333333
2012,Twin Stick Shooter,2384.366666666667
2007,Twin Stick Shooter,1231.95
2013,Twin Stick Shooter,559.3166666666666
2017,Twin Stick Shooter,99.6
2008,Twin Stick Shooter,53.86666666666667
2013,Typing,5187.766666666666
2015,Typing,2598.6833333333334
2006,Typing,405.2
2014,Typing,284.1333333333333
2016,Typing,178.43333333333334
2012,Typing,8.016666666666667
2017,Typing,0.6166666666666667
2010,Typing,0.15
2002,Underground,318.26666666666665
2015,Underground,5.283333333333333
2007,Underwater,44692.71666666667
2010,Underwater,24265.333333333332
2015,Underwater,16799.75
2014,Underwater,15419.8
2012,Underwater,1288.8833333333334
2016,Underwater,892.35
2011,Underwater,837.7166666666667
1995,Underwater,830.6
2006,Underwater,785.3
2003,Underwater,37.63333333333333
2001,Underwater,23.799999999999997
2014,Utilities,34210.51666666666
2006,Utilities,6379.266666666666
2015,Utilities,5353.7
2013,Utilities,2928.0666666666666
2016,Utilities,1030.55
2007,Utilities,184.29999999999998
2017,Utilities,156.36666666666667
2012,Utilities,105.46666666666667
2008,Utilities,34.3
2013,VR,34657.23333333333
2009,VR,22462.483333333334
2014,VR,16048.35
2016,VR,5555.466666666666
2015,VR,1247.8166666666666
2017,VR,765.75
2004,Vampire,9864.933333333332
2013,Vampire,8843.333333333334
2014,Vampire,2231.2166666666667
2015,Vampire,2056.5
2003,Vampire,1029.6
2012,Vampire,360.5333333333333
2005,Vampire,330.55
2001,Vampire,192.51666666666668
2008,Vampire,60.15
2011,Vampire,30.96666666666667
2016,Vampire,2.3499999999999996
1993,Vampire,1.9166666666666665
2015,Video Production,19140.116666666665
2014,Video Production,6502.75
2013,Video Production,1499.8166666666666
2007,Video Production,184.29999999999998
2012,Video Production,66.83333333333333
2016,Video Production,11.383333333333333
2006,Video Production,2.8833333333333333
2009,Villain Protagonist,9489.766666666666
2004,Villain Protagonist,6871.766666666666
2007,Villain Protagonist,6591.133333333333
2008,Villain Protagonist,4972.583333333333
2012,Villain Protagonist,4419.766666666666
2015,Villain Protagonist,3519.2833333333333
2013,Villain Protagonist,1319.8166666666666
2014,Villain Protagonist,1019.65
1997,Villain Protagonist,880.8
2011,Villain Protagonist,280.93333333333334
2016,Villain Protagonist,188.4
2012,Violent,311055.8
2016,Violent,40367.1
2003,Violent,34997.933333333334
2006,Violent,33090.01666666667
2015,Violent,25690.75
2013,Violent,25663.8
2009,Violent,12417.3
2011,Violent,8727.0
2002,Violent,5050.45
2001,Violent,4695.983333333334
2014,Violent,3093.65
1997,Violent,2272.866666666667
2010,Violent,1552.5666666666666
1995,Violent,1290.6666666666667
1994,Violent,1102.7666666666667
2017,Violent,1049.65
2007,Violent,584.3833333333333
1996,Violent,235.53333333333333
1999,Violent,157.70000000000002
2004,Violent,135.01666666666665
2012,Visual Novel,79549.55
2014,Visual Novel,19005.45
2015,Visual Novel,13388.1
2010,Visual Novel,9181.016666666666
2016,Visual Novel,7346.466666666666
2013,Visual Novel,3793.65
2011,Visual Novel,1670.6833333333332
2007,Visual Novel,609.1666666666666
2009,Visual Novel,326.28333333333336
2004,Visual Novel,217.73333333333335
2017,Visual Novel,148.68333333333334
2008,Visual Novel,70.73333333333333
2009,Voice Control,728.95
2015,Voice Control,271.15
2014,Voice Control,75.88333333333333
2015,Voxel,288898.98333333334
2012,Voxel,119754.95
2014,Voxel,22551.5
2017,Voxel,5687.5
2016,Voxel,5336.766666666666
2013,Voxel,4644.116666666667
2011,Voxel,429.73333333333335
1998,Voxel,8.866666666666665
2015,Walking Simulator,55336.9
2016,Walking Simulator,40367.1
2014,Walking Simulator,25210.166666666668
2013,Walking Simulator,23031.35
2017,Walking Simulator,12392.033333333333
2011,Walking Simulator,4075.616666666667
2009,Walking Simulator,3301.1666666666665
2012,Walking Simulator,718.8166666666666
2008,Walking Simulator,29.133333333333333
2007,Walking Simulator,9.85
2006,Walking Simulator,5.066666666666666
2012,War,12931978.733333332
2004,War,1855245.1
2013,War,1102729.7333333334
2010,War,665186.8333333334
2016,War,231840.55
2014,War,186695.6
2009,War,164133.28333333333
2011,War,152571.03333333333
2008,War,124493.63333333333
2006,War,83949.88333333333
2015,War,66600.76666666666
2007,War,40574.916666666664
2003,War,12606.25
2005,War,12058.75
2017,War,301.26666666666665
2001,War,21.183333333333334
2000,War,7.366666666666666
1998,War,3.833333333333333
2014,Wargame,40829.55
2009,Wargame,23982.683333333334
2013,Wargame,19356.63333333333
2012,Wargame,8708.966666666667
2011,Wargame,4353.116666666666
2006,Wargame,3635.733333333333
2015,Wargame,258.76666666666665
2016,Wargame,205.48333333333332
2017,Wargame,104.58333333333333
2010,Wargame,59.916666666666664
2000,Wargame,7.366666666666666
1997,Wargame,6.683333333333334
2009,Warhammer 40K,100427.33333333333
2008,Warhammer 40K,60785.98333333333
2010,Warhammer 40K,54862.6
2011,Warhammer 40K,34951.96666666667
2006,Warhammer 40K,31108.783333333333
2012,Warhammer 40K,14582.1
2016,Warhammer 40K,7117.933333333333
2015,Warhammer 40K,6263.566666666667
2013,Warhammer 40K,2204.4
2014,Warhammer 40K,792.05
2012,Web Publishing,32172.316666666666
2015,Web Publishing,4912.583333333333
2013,Web Publishing,2928.0666666666666
2005,Web Publishing,1564.0666666666666
2014,Web Publishing,372.25
2007,Web Publishing,184.29999999999998
2017,Web Publishing,156.36666666666667
2016,Web Publishing,0.0166666666666666
2014,Werewolves,42885.2
2013,Werewolves,1116.5666666666666
2012,Werewolves,317.85
2016,Werewolves,84.98333333333333
2015,Werewolves,38.43333333333333
2010,Western,567138.4333333333
2014,Western,43709.583333333336
2013,Western,12196.616666666667
2009,Western,1796.8666666666666
2016,Western,1472.7166666666667
2015,Western,614.3666666666667
2007,Western,477.3833333333333
2005,Western,415.5
2017,Western,94.75
2006,Western,75.08333333333333
2001,Western,65.51666666666667
2016,Word Game,932.0833333333334
2015,Word Game,284.3333333333333
2014,Word Game,284.1333333333333
2010,World War I,29883.45
2015,World War I,26264.416666666668
2014,World War I,4356.833333333333
2011,World War I,4353.116666666666
2012,World War I,2672.4166666666665
2013,World War I,1177.4833333333333
2016,World War I,770.95
2009,World War I,362.55
2003,World War I,126.14999999999999
1997,World War I,90.8
2007,World War I,34.65
1990,World War I,14.35
2008,World War I,11.283333333333333
2005,World War I,7.499999999999999
2016,World War II,231840.55
2013,World War II,190388.68333333332
2011,World War II,152571.03333333333
2008,World War II,124493.63333333333
2010,World War II,101730.43333333333
2012,World War II,52697.083333333336
2014,World War II,40831.53333333333
2006,World War II,33090.01666666667
2009,World War II,24529.15
2003,World War II,12606.25
2005,World War II,7081.599999999999
2015,World War II,6938.616666666667
2007,World War II,2728.366666666667
2001,World War II,1708.6333333333332
2004,World War II,1410.4333333333332
2002,World War II,737.85
1994,World War II,541.3666666666667
1998,World War II,530.0
2017,World War II,349.81666666666666
1999,World War II,171.73333333333332
2000,World War II,66.53333333333333
1993,World War II,55.46666666666666
1995,World War II,1.8499999999999999
1992,World War II,0.1833333333333333
2016,Wrestling,4796.633333333333
2013,Wrestling,46.03333333333333
2015,Wrestling,25.316666666666666
2009,Zombies,1686523.5999999999
2017,Zombies,838899.6166666667
2013,Zombies,600538.9666666667
2011,Zombies,405461.0
2015,Zombies,217421.43333333332
2008,Zombies,216634.36666666667
2004,Zombies,178657.8
2012,Zombies,173426.58333333334
2010,Zombies,143600.48333333334
2016,Zombies,120874.53333333333
2014,Zombies,97147.35
2007,Zombies,42592.13333333333
2006,Zombies,32680.816666666666
1999,Zombies,10450.116666666667
2001,Zombies,7280.633333333333
2005,Zombies,7081.599999999999
2003,Zombies,2068.516666666667
1998,Zombies,1601.05
1995,Zombies,1290.6666666666667
1994,Zombies,1102.7666666666667
1996,Zombies,230.29999999999998
1997,Zombies,25.349999999999998
2012,e-sports,12931978.733333332
2004,e-sports,1855245.1
2000,e-sports,285130.9666666667
2015,e-sports,211822.69999999998
2014,e-sports,57575.76666666666
2010,e-sports,17161.45
2016,e-sports,13259.316666666666
2013,e-sports,9455.983333333334
1999,e-sports,1299.8833333333332
2017,e-sports,6.516666666666666
